SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max,V1_V2,Category_Selective,12.521259567397616,Abs,0.8,29,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.521259567397616,Abs,0.8,29,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,167.0,Abs,0.8,29,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,167.0,Abs,0.8,29,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.158402042056455,Raw,0.8,30,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.158402042056455,Raw,0.8,30,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,184.0,Raw,0.8,30,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,184.0,Raw,0.8,30,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.158402042056455,Abs,0.8,30,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.158402042056455,Abs,0.8,30,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,184.0,Abs,0.8,30,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,184.0,Abs,0.8,30,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,8.140597767066737,Raw,0.8,31,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,8.140597767066737,Raw,0.8,31,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,168.0,Raw,0.8,31,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,168.0,Raw,0.8,31,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,8.140597767066737,Abs,0.8,31,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,8.140597767066737,Abs,0.8,31,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,168.0,Abs,0.8,31,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,168.0,Abs,0.8,31,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.178182304786892,Raw,0.8,32,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.178182304786892,Raw,0.8,32,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,180.0,Raw,0.8,32,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,180.0,Raw,0.8,32,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.178182304786892,Abs,0.8,32,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.178182304786892,Abs,0.8,32,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,180.0,Abs,0.8,32,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,180.0,Abs,0.8,32,IIT_stim_on
